blades_from_code,catalog_file,coating,code_type,extra_length_mm,form,image_file,image_height_px,image_width_px,material,overall_length_mm,page,product_code,profile_code,shank_diameter_mm,system_code,working_diameter_mm_detected,working_diameter_mm_from_code,x,y,yt_reference
2,LABORATOR (2).pdf,,numeric,24.3,radial cutter conical,all_catalogs_products/laborator-2/images/page72_xref1778.png,179,225,,0.0,72,019 900 372 243 480,,9.0,,,48.0,162.30548095703125,723.8017272949219,
2,LABORATOR (2).pdf,,numeric,24.3,radial cutter conical,all_catalogs_products/laborator-2/images/page73_xref1800.png,188,225,,0.0,73,019 900 372 243 550,,9.0,,,55.0,314.7858581542969,426.4267120361328,
2,LABORATOR (2).pdf,,numeric,24.3,radial cutter conical,all_catalogs_products/laborator-2/images/page73_xref1798.png,185,225,,0.0,73,019 900 372 243 800,,9.0,,,80.0,474.657470703125,426.4267120361328,
2,LABORATOR (2).pdf,,numeric,27.0,radial cutter conical,all_catalogs_products/laborator-2/images/page74_xref1810.png,187,217,,0.0,74,019 900 372 270 999,,9.0,,,99.9,478.77796936035156,739.3533020019531,
2,LABORATOR (2).pdf,,numeric,27.1,radial cutter conical,all_catalogs_products/laborator-2/images/page74_xref1808.png,187,225,,0.0,74,019 900 372 271 999,,9.0,,,99.9,322.07395935058594,739.3533020019531,
2,LABORATOR (2).pdf,,numeric,27.2,radial cutter conical,all_catalogs_products/laborator-2/images/page74_xref1806.png,188,225,,0.0,74,019 900 372 272 999,,9.0,,,99.9,162.1419906616211,739.3533020019531,
2,LABORATOR (2).pdf,,numeric,32.5,radial cutter conical,all_catalogs_products/laborator-2/images/page73_xref1798.png,185,225,,0.0,73,019 900 372 325 700,,9.0,,,70.0,154.26229858398438,721.6881408691406,
2,LABORATOR (2).pdf,,numeric,51.0,radial cutter conical,all_catalogs_products/laborator-2/images/page72_xref1782.png,177,225,,0.0,72,019 900 372 510 480,,9.0,,,48.0,482.0575256347656,723.8017272949219,
2,LABORATOR (2).pdf,,numeric,51.4,radial cutter conical,all_catalogs_products/laborator-2/images/page72_xref1780.png,180,225,,0.0,72,019 900 372 514 480,,9.0,,,48.0,322.0694885253906,723.8017272949219,
2,LABORATOR (2).pdf,,numeric,0.1,,,,,,4.0,66,312 204 602 001 023,,2.0,,,2.3,110.05539321899414,532.9987487792969,
1,LABORATOR (2).pdf,ac-blue,numeric,0.1,,,,,,4.0,66,330 104 601 001 023,,1.0,,,2.3,202.21536254882812,532.9987487792969,
2,LABORATOR (2).pdf,ac-blue,numeric,43.6,,,,,,4.0,66,330 104 602 436 016,,1.0,,,1.6,355.22686767578125,363.84181213378906,
3,LABORATOR (2).pdf,ac-blue,numeric,39.1,,,,,,4.0,65,330 104 603 391 050,,1.0,,,5.0,109.18929672241211,534.0105895996094,
4,LABORATOR (2).pdf,ac-blue,numeric,39.1,,,,,,4.0,65,330 104 604 391 050,,1.0,,,5.0,448.28277587890625,534.2505187988281,
4,LABORATOR (2).pdf,ac-blue,numeric,39.1,,,,,,4.0,50,330 104 604 391 080,,1.0,,8.0,8.0,303.4070281982422,722.0266723632812,
4,LABORATOR (2).pdf,ac-blue,numeric,39.5,,,,,,4.0,19,330 104 604 395 050,,1.0,,,5.0,368.91729736328125,753.9693298339844,
8,LABORATOR (2).pdf,ac-blue,numeric,0.0,,,,,,4.0,66,330 104 608 000 035,,1.0,,,3.5,274.4209899902344,752.2918395996094,
0,LABORATOR (2).pdf,ac-blue,numeric,41.5,,,,,,4.0,65,330 104 610 415 050,,1.0,,,5.0,432.49021911621094,754.4680480957031,
0,LABORATOR (2).pdf,ac-blue,numeric,41.8,,,,,,4.0,66,330 104 610 418 023,,1.0,,,2.3,114.35928726196289,363.77781677246094,
5,LABORATOR (2).pdf,ac-blue,numeric,42.1,,,,,,4.0,65,330 104 615 421 060,,1.0,,,6.0,236.8578643798828,754.4680480957031,
2,LABORATOR (2).pdf,ac-blue,numeric,44.4,,,,,,4.0,66,330 104 622 444 042,,1.0,,,4.2,194.6468734741211,363.77781677246094,
3,LABORATOR (2).pdf,ac-blue,numeric,44.3,,,,,,4.0,66,330 104 623 443 023,,1.0,,,2.3,274.93487548828125,363.77781677246094,
3,LABORATOR (2).pdf,ac-blue,numeric,39.1,,,,,,24.0,65,330 124 603 391 050,,1.0,,,5.0,250.86126708984375,534.0105895996094,
3,LABORATOR (2).pdf,ac-blue,numeric,39.1,,,,,,4.0,65,330 204 603 391 050,,2.0,,,5.0,179.9972686767578,534.0105895996094,
7,LABORATOR (2).pdf,ac-blue,numeric,0.0,,,,,,4.0,66,330 204 607 000 050,,2.0,,,5.0,113.84499740600586,752.2918395996094,
8,LABORATOR (2).pdf,ac-blue,numeric,0.0,,,,,,4.0,66,330 204 608 000 035,,2.0,,,3.5,354.70899963378906,752.2918395996094,
9,LABORATOR (2).pdf,ac-blue,numeric,0.0,,,,,,4.0,66,330 204 609 000 035,,2.0,,,3.5,194.1329803466797,752.2918395996094,
5,LABORATOR (2).pdf,ac-blue,numeric,42.1,,,,,,4.0,65,330 204 615 421 060,,2.0,,,6.0,317.08982849121094,754.4680480957031,
6,LABORATOR (2).pdf,without coating,numeric,10.3,cutter cylindric blunt-edged,,,,tungsten carbide,3.0,30,500 103 136 103 012,,1.0,,,1.2,436.4142608642578,324.36659240722656,
6,LABORATOR (2).pdf,without coating,numeric,19.1,cutter cylindric blunt-edged,,,,tungsten carbide,3.0,30,500 103 136 191 012,,1.0,,,1.2,275.8382797241211,324.36659240722656,
6,LABORATOR (2).pdf,without coating,numeric,22.1,cutter cylindric blunt-edged,,,,tungsten carbide,3.0,30,500 103 136 221 012,,1.0,,,1.2,115.26229858398438,324.36659240722656,
7,LABORATOR (2).pdf,without coating,numeric,10.3,cutter cylindric blunt-edged,all_catalogs_products/laborator-2/images/page30_xref776.png,143,300,tungsten carbide,3.0,30,500 103 137 103 012,,1.0,,,1.2,275.8381805419922,560.3545227050781,
7,LABORATOR (2).pdf,without coating,numeric,10.3,cutter cylindric blunt-edged,all_catalogs_products/laborator-2/images/page30_xref776.png,143,300,tungsten carbide,3.0,30,500 103 137 103 025,,1.0,,,2.5,516.7027893066406,324.36659240722656,
7,LABORATOR (2).pdf,without coating,numeric,11.1,cutter cylindric blunt-edged,,,,tungsten carbide,3.0,34,500 103 137 111 010,,1.0,,,1.0,113.84519577026367,753.9703063964844,
7,LABORATOR (2).pdf,without coating,numeric,11.1,cutter cylindric blunt-edged,,,,tungsten carbide,3.0,34,500 103 137 111 015,,1.0,,,1.5,194.13717651367188,753.9703063964844,
7,LABORATOR (2).pdf,without coating,numeric,11.1,cutter cylindric blunt-edged,,,,tungsten carbide,3.0,34,500 103 137 111 023,,1.0,,,2.3,274.42274475097656,753.9703063964844,
7,LABORATOR (2).pdf,without coating,numeric,13.5,cutter cylindric blunt-edged,,,,tungsten carbide,3.0,33,500 103 137 135 007,,1.0,,,0.7,114.84780883789062,753.9703063964844,
7,LABORATOR (2).pdf,without coating,numeric,13.5,cutter cylindric blunt-edged,,,,tungsten carbide,3.0,33,500 103 137 135 010,,1.0,,,1.0,195.13617706298828,753.9703063964844,
7,LABORATOR (2).pdf,without coating,numeric,13.5,cutter cylindric blunt-edged,,,,tungsten carbide,3.0,33,500 103 137 135 015,,1.0,,,1.5,275.4281692504883,753.9703063964844,
7,LABORATOR (2).pdf,without coating,numeric,13.5,cutter cylindric blunt-edged,,,,tungsten carbide,3.0,33,500 103 137 135 023,,1.0,,,2.3,355.72015380859375,753.9703063964844,
7,LABORATOR (2).pdf,without coating,numeric,19.1,cutter cylindric blunt-edged,,,,tungsten carbide,3.0,33,500 103 137 191 010,,1.0,,,1.0,114.88788986206055,403.68821716308594,
7,LABORATOR (2).pdf,without coating,numeric,19.1,cutter cylindric blunt-edged,all_catalogs_products/laborator-2/images/page30_xref776.png,143,300,tungsten carbide,3.0,30,500 103 137 191 012,,1.0,,,1.2,195.5501708984375,560.3545227050781,
7,LABORATOR (2).pdf,without coating,numeric,19.1,cutter cylindric blunt-edged,,,,tungsten carbide,3.0,33,500 103 137 191 015,,1.0,,,1.5,195.50747680664062,403.68821716308594,
7,LABORATOR (2).pdf,without coating,numeric,19.1,cutter cylindric blunt-edged,,,,tungsten carbide,3.0,33,500 103 137 191 023,,1.0,,,2.3,275.7998809814453,403.68821716308594,
7,LABORATOR (2).pdf,without coating,numeric,19.1,cutter cylindric blunt-edged,all_catalogs_products/laborator-2/images/page30_xref776.png,143,300,tungsten carbide,3.0,30,500 103 137 191 025,,1.0,,,2.5,356.1266632080078,324.36659240722656,
7,LABORATOR (2).pdf,without coating,numeric,22.1,cutter cylindric blunt-edged,all_catalogs_products/laborator-2/images/page30_xref776.png,143,300,tungsten carbide,3.0,30,500 103 137 221 012,,1.0,,,1.2,115.26218795776367,560.3545227050781,
7,LABORATOR (2).pdf,without coating,numeric,22.1,cutter cylindric blunt-edged,all_catalogs_products/laborator-2/images/page30_xref776.png,143,300,tungsten carbide,3.0,30,500 103 137 221 025,,1.0,,,2.5,195.55067443847656,324.36659240722656,
7,LABORATOR (2).pdf,without coating,numeric,36.5,cutter cylindric blunt-edged,,,,tungsten carbide,3.0,35,500 103 137 365 012,,1.0,,,1.2,113.5564956665039,753.9703063964844,
7,LABORATOR (2).pdf,without coating,numeric,36.5,cutter cylindric blunt-edged,,,,tungsten carbide,3.0,35,500 103 137 365 025,,1.0,,,2.5,193.84486389160156,753.9703063964844,
0,LABORATOR (2).pdf,without coating,numeric,10.3,cylindric radial cutter,,,,tungsten carbide,3.0,30,500 103 200 103 016,,1.0,,,1.6,436.4302673339844,753.6393127441406,
0,LABORATOR (2).pdf,without coating,numeric,10.3,cylindric radial cutter,,,,tungsten carbide,3.0,30,500 103 200 103 029,,1.0,,,2.9,516.7228088378906,753.6393127441406,
0,LABORATOR (2).pdf,without coating,numeric,11.1,cylindric radial cutter,,,,tungsten carbide,3.0,34,500 103 200 111 022,,1.0,,,2.2,365.55760192871094,753.9703063964844,
0,LABORATOR (2).pdf,without coating,numeric,13.5,cylindric radial cutter,,,,tungsten carbide,3.0,33,500 103 200 135 022,,1.0,,,2.2,447.42774963378906,753.9703063964844,
0,LABORATOR (2).pdf,without coating,numeric,19.1,cylindric radial cutter,,,,tungsten carbide,3.0,30,500 103 200 191 016,,1.0,,,1.6,275.8462905883789,753.6393127441406,
0,LABORATOR (2).pdf,without coating,numeric,19.1,cylindric radial cutter,,,,tungsten carbide,3.0,33,500 103 200 191 022,,1.0,,,2.2,366.8354797363281,403.68821716308594,
0,LABORATOR (2).pdf,without coating,numeric,19.1,cylindric radial cutter,,,,tungsten carbide,3.0,30,500 103 200 191 029,,1.0,,,2.9,356.1382751464844,753.6393127441406,
0,LABORATOR (2).pdf,without coating,numeric,22.1,cylindric radial cutter,,,,tungsten carbide,3.0,30,500 103 200 221 016,,1.0,,,1.6,115.26229858398438,753.6393127441406,
0,LABORATOR (2).pdf,without coating,numeric,22.1,cylindric radial cutter,,,,tungsten carbide,3.0,30,500 103 200 221 029,,1.0,,,2.9,195.55428314208984,753.6393127441406,
0,LABORATOR (2).pdf,without coating,numeric,36.5,cylindric radial cutter,,,,tungsten carbide,3.0,35,500 103 200 365 016,,1.0,,,1.6,288.30848693847656,753.9703063964844,
0,LABORATOR (2).pdf,without coating,numeric,36.5,cylindric radial cutter,,,,tungsten carbide,3.0,35,500 103 200 365 029,,1.0,,,2.9,368.6004943847656,753.9703063964844,
7,LABORATOR (2).pdf,without coating,numeric,36.4,cylindric torus cutter,,,,tungsten carbide,3.0,35,500 103 417 364 009,,1.0,,,0.9,113.70830154418945,428.7104034423828,
7,LABORATOR (2).pdf,without coating,numeric,36.4,cylindric torus cutter,,,,tungsten carbide,3.0,35,500 103 417 364 010,,1.0,,,1.0,193.99627685546875,428.7104034423828,
7,LABORATOR (2).pdf,without coating,numeric,36.4,cylindric torus cutter,,,,tungsten carbide,3.0,35,500 103 417 364 012,,1.0,,,1.2,274.2842712402344,428.7104034423828,
7,LABORATOR (2).pdf,without coating,numeric,36.4,cylindric torus cutter,,,,tungsten carbide,3.0,35,500 103 417 364 015,,1.0,,,1.5,354.5762634277344,428.7104034423828,
3,LABORATOR (2).pdf,without coating,numeric,15.4,,,,,tungsten carbide,3.0,34,500 103 583 154 040,,1.0,,,4.0,113.84529495239258,403.68821716308594,
1,LABORATOR (2).pdf,without coating,numeric,0.1,,,,,tungsten carbide,4.0,25,500 104 001 001 003,,1.0,,0.3,0.3,113.80210494995117,300.5277862548828,
1,LABORATOR (2).pdf,without coating,numeric,0.1,,,,,tungsten carbide,4.0,25,500 104 001 001 004,,1.0,,,0.4,194.090087890625,300.5277862548828,
1,LABORATOR (2).pdf,without coating,numeric,0.1,,,,,tungsten carbide,4.0,25,500 104 001 001 005,,1.0,,,0.5,274.3780822753906,300.5277862548828,
1,LABORATOR (2).pdf,without coating,numeric,0.1,,,,,tungsten carbide,4.0,25,500 104 001 001 006,,1.0,,,0.6,354.6660614013672,300.5277862548828,
1,LABORATOR (2).pdf,without coating,numeric,0.1,,,,,tungsten carbide,4.0,25,500 104 001 001 007,,1.0,,,0.7,434.9540710449219,300.5277862548828,
1,LABORATOR (2).pdf,without coating,numeric,0.1,,,,,tungsten carbide,4.0,25,500 104 001 001 008,,1.0,,0.8,0.8,113.80210494995117,426.5146026611328,
1,LABORATOR (2).pdf,without coating,numeric,0.1,,,,,tungsten carbide,4.0,25,500 104 001 001 009,,1.0,,,0.9,194.090087890625,426.5146026611328,
1,LABORATOR (2).pdf,without coating,numeric,0.1,,,,,tungsten carbide,4.0,25,500 104 001 001 010,,1.0,,,1.0,274.3780975341797,426.5146026611328,
1,LABORATOR (2).pdf,without coating,numeric,0.1,,,,,tungsten carbide,4.0,25,500 104 001 001 012,,1.0,,,1.2,354.6660919189453,426.5146026611328,
1,LABORATOR (2).pdf,without coating,numeric,0.1,,,,,tungsten carbide,4.0,25,500 104 001 001 014,,1.0,,,1.4,434.9580993652344,426.5146026611328,
1,LABORATOR (2).pdf,without coating,numeric,0.1,,,,,tungsten carbide,4.0,25,500 104 001 001 016,,1.0,,1.6,1.6,113.802001953125,560.4848327636719,
1,LABORATOR (2).pdf,without coating,numeric,0.1,,,,,tungsten carbide,4.0,25,500 104 001 001 018,,1.0,,,1.8,194.09398651123047,560.4848327636719,
1,LABORATOR (2).pdf,without coating,numeric,0.1,,,,,tungsten carbide,4.0,25,500 104 001 001 021,,1.0,,,2.1,274.3819885253906,560.4848327636719,
1,LABORATOR (2).pdf,without coating,numeric,0.1,,,,,tungsten carbide,4.0,25,500 104 001 001 023,,1.0,,,2.3,354.66998291015625,560.4848327636719,
1,LABORATOR (2).pdf,without coating,numeric,0.1,,,,,tungsten carbide,4.0,25,500 104 001 001 027,,1.0,,,2.7,434.96197509765625,560.4848327636719,
1,LABORATOR (2).pdf,without coating,numeric,14.0,,,,,tungsten carbide,4.0,17,500 104 001 140 010,,1.0,,1.0,1.0,113.80229568481445,443.0801239013672,
1,LABORATOR (2).pdf,without coating,numeric,14.0,,,,,tungsten carbide,4.0,17,500 104 001 140 014,,1.0,,,1.4,194.09429931640625,443.0801239013672,
1,LABORATOR (2).pdf,without coating,numeric,14.0,,,,,tungsten carbide,4.0,17,500 104 001 140 023,,1.0,,,2.3,274.38629150390625,443.0801239013672,
1,LABORATOR (2).pdf,without coating,numeric,17.5,,all_catalogs_products/laborator-2/images/page20_xref534.png,209,175,tungsten carbide,4.0,20,500 104 001 175 031,,1.0,,3.1,3.1,113.80228042602539,552.6442565917969,
1,LABORATOR (2).pdf,without coating,numeric,17.5,,all_catalogs_products/laborator-2/images/page20_xref534.png,209,175,tungsten carbide,4.0,20,500 104 001 175 040,,1.0,,,4.0,194.09029388427734,552.6442565917969,
1,LABORATOR (2).pdf,without coating,numeric,17.5,,all_catalogs_products/laborator-2/images/page20_xref534.png,209,175,tungsten carbide,4.0,20,500 104 001 175 050,,1.0,,,5.0,274.3782958984375,552.6442565917969,
1,LABORATOR (2).pdf,without coating,numeric,19.0,,,,,tungsten carbide,4.0,15,500 104 001 190 023,,1.0,,2.3,2.3,113.80229568481445,296.2025909423828,
1,LABORATOR (2).pdf,without coating,numeric,19.0,,,,,tungsten carbide,4.0,15,500 104 001 190 040,,1.0,,,4.0,194.09029388427734,296.2025909423828,
0,LABORATOR (2).pdf,without coating,numeric,0.1,,,,,tungsten carbide,4.0,25,500 104 010 001 010,,1.0,,1.0,1.0,113.80189514160156,745.4654235839844,
0,LABORATOR (2).pdf,without coating,numeric,0.1,,,,,tungsten carbide,4.0,25,500 104 010 001 012,,1.0,,,1.2,194.08987426757812,745.4654235839844,
0,LABORATOR (2).pdf,without coating,numeric,0.1,,,,,tungsten carbide,4.0,25,500 104 010 001 014,,1.0,,,1.4,274.3818817138672,745.4654235839844,
0,LABORATOR (2).pdf,without coating,numeric,0.1,,,,,tungsten carbide,4.0,25,500 104 010 001 016,,1.0,,,1.6,354.6698760986328,745.4654235839844,
0,LABORATOR (2).pdf,without coating,numeric,0.1,,,,,tungsten carbide,4.0,25,500 104 010 001 018,,1.0,,,1.8,434.96189880371094,745.4654235839844,
0,LABORATOR (2).pdf,without coating,numeric,13.3,,,,,tungsten carbide,4.0,20,500 104 010 133 010,,1.0,,1.0,1.0,113.80228424072266,753.9693298339844,
0,LABORATOR (2).pdf,without coating,numeric,13.3,,,,,tungsten carbide,4.0,20,500 104 010 133 014,,1.0,,,1.4,194.0942840576172,753.9693298339844,
0,LABORATOR (2).pdf,without coating,numeric,13.3,,,,,tungsten carbide,4.0,20,500 104 010 133 018,,1.0,,,1.8,274.3862762451172,753.9693298339844,
7,LABORATOR (2).pdf,without coating,numeric,0.7,cutter cylindric blunt-edged,,,,tungsten carbide,4.0,26,500 104 107 007 008,,1.0,,0.8,0.8,113.80240249633789,753.9693298339844,
7,LABORATOR (2).pdf,without coating,numeric,0.7,cutter cylindric blunt-edged,,,,tungsten carbide,4.0,26,500 104 107 007 010,,1.0,,,1.0,194.09078979492188,753.9693298339844,
7,LABORATOR (2).pdf,without coating,numeric,0.7,cutter cylindric blunt-edged,,,,tungsten carbide,4.0,26,500 104 107 007 012,,1.0,,,1.2,274.3783874511719,753.9693298339844,
7,LABORATOR (2).pdf,without coating,numeric,0.7,cutter cylindric blunt-edged,,,,tungsten carbide,4.0,26,500 104 107 007 014,,1.0,,,1.4,354.67079162597656,753.9693298339844,
7,LABORATOR (2).pdf,without coating,numeric,0.7,cutter cylindric blunt-edged,,,,tungsten carbide,4.0,26,500 104 107 007 016,,1.0,,,1.6,434.95838928222656,753.9693298339844,
0,LABORATOR (2).pdf,without coating,numeric,0.6,cutter cylindric blunt-edged,,,,tungsten carbide,4.0,26,500 104 110 006 010,,1.0,,1.0,1.0,113.80239486694336,518.2214050292969,
0,LABORATOR (2).pdf,without coating,numeric,0.6,cutter cylindric blunt-edged,,,,tungsten carbide,4.0,26,500 104 110 006 012,,1.0,,,1.2,194.09039306640625,518.2214050292969,
0,LABORATOR (2).pdf,without coating,numeric,0.6,cutter cylindric blunt-edged,,,,tungsten carbide,4.0,26,500 104 110 006 014,,1.0,,,1.4,274.38238525390625,518.2214050292969,
0,LABORATOR (2).pdf,without coating,numeric,0.7,cutter cylindric blunt-edged,,,,tungsten carbide,4.0,26,500 104 110 007 010,,1.0,,1.0,1.0,380.55340576171875,518.2214050292969,
0,LABORATOR (2).pdf,without coating,numeric,0.7,cutter cylindric blunt-edged,,,,tungsten carbide,4.0,26,500 104 110 007 012,,1.0,,,1.2,460.8414001464844,518.2214050292969,
0,LABORATOR (2).pdf,without coating,numeric,19.0,cutter cylindric blunt-edged,,,,tungsten carbide,4.0,15,500 104 110 190 023,,1.0,,,2.3,274.3822937011719,296.2025909423828,
7,LABORATOR (2).pdf,without coating,numeric,19.0,cutter cylindric blunt-edged,,,,tungsten carbide,4.0,15,500 104 137 190 060,,1.0,,,6.0,354.67030334472656,296.2025909423828,
7,LABORATOR (2).pdf,without coating,numeric,22.0,cutter cylindric blunt-edged,,,,tungsten carbide,4.0,12,500 104 137 220 060,,1.0,,,6.0,288.32627868652344,612.2914123535156,
1,LABORATOR (2).pdf,without coating,numeric,13.4,cutter cylindric blunt-edged,,,,tungsten carbide,4.0,23,500 104 141 134 023,,1.0,,2.3,2.3,113.80228805541992,394.54270935058594,
1,LABORATOR (2).pdf,without coating,numeric,14.0,cutter cylindric blunt-edged,,,,tungsten carbide,4.0,17,500 104 141 140 023,,1.0,,,2.3,354.6782989501953,443.0801239013672,
1,LABORATOR (2).pdf,without coating,numeric,15.4,cutter cylindric blunt-edged,,,,tungsten carbide,4.0,22,500 104 141 154 023,,1.0,,2.3,2.3,113.80228424072266,630.2797546386719,
1,LABORATOR (2).pdf,without coating,numeric,19.0,cutter cylindric blunt-edged,,,,tungsten carbide,4.0,15,500 104 141 190 023,,1.0,,2.3,2.3,434.95831298828125,296.2025909423828,
3,LABORATOR (2).pdf,without coating,numeric,0.7,cutter cylindric blunt-edged,,,,tungsten carbide,4.0,28,500 104 143 007 010,,1.0,,,1.0,419.23500061035156,560.2041931152344,
4,LABORATOR (2).pdf,without coating,numeric,11.0,cutter cylindric blunt-edged,,,,tungsten carbide,4.0,18,500 104 144 110 023,,1.0,,,2.3,113.80230331420898,753.9693298339844,
4,LABORATOR (2).pdf,without coating,numeric,14.0,cutter cylindric blunt-edged,,,,tungsten carbide,4.0,17,500 104 144 140 023,,1.0,,2.3,2.3,434.96630859375,443.0801239013672,
4,LABORATOR (2).pdf,without coating,numeric,19.0,cutter cylindric blunt-edged,,,,tungsten carbide,4.0,15,500 104 144 190 023,,1.0,,,2.3,515.2463684082031,296.2025909423828,
1,LABORATOR (2).pdf,without coating,numeric,0.7,cutter cylindric blunt-edged,,,,tungsten carbide,4.0,27,500 104 171 007 009,,1.0,,0.9,0.9,106.2570915222168,351.85691833496094,
1,LABORATOR (2).pdf,without coating,numeric,0.7,cutter cylindric blunt-edged,,,,tungsten carbide,4.0,27,500 104 171 007 010,,1.0,,,1.0,171.45305633544922,351.85691833496094,
1,LABORATOR (2).pdf,without coating,numeric,0.7,cutter cylindric blunt-edged,,,,tungsten carbide,4.0,27,500 104 171 007 012,,1.0,,,1.2,236.6490478515625,351.85691833496094,
1,LABORATOR (2).pdf,without coating,numeric,0.7,cutter cylindric blunt-edged,,,,tungsten carbide,4.0,27,500 104 171 007 016,,1.0,,,1.6,301.8487091064453,351.85691833496094,
4,LABORATOR (2).pdf,without coating,numeric,0.6,cutter cylindric blunt-edged,,,,tungsten carbide,4.0,27,500 104 194 006 010,,1.0,,1.0,1.0,392.7939147949219,351.85691833496094,
4,LABORATOR (2).pdf,without coating,numeric,0.6,cutter cylindric blunt-edged,,,,tungsten carbide,4.0,27,500 104 194 006 012,,1.0,,,1.2,457.9898986816406,351.85691833496094,
4,LABORATOR (2).pdf,without coating,numeric,0.6,cutter cylindric blunt-edged,,,,tungsten carbide,4.0,27,500 104 194 006 016,,1.0,,,1.6,523.1897125244141,351.85691833496094,
4,LABORATOR (2).pdf,without coating,numeric,11.0,cutter cylindric blunt-edged,,,,tungsten carbide,4.0,18,500 104 194 110 023,,1.0,,,2.3,194.09062957763672,753.9693298339844,
4,LABORATOR (2).pdf,without coating,numeric,11.0,cutter cylindric blunt-edged,,,,tungsten carbide,4.0,18,500 104 194 110 040,,1.0,,,4.0,274.38280487060547,753.9693298339844,
4,LABORATOR (2).pdf,without coating,numeric,13.4,cutter cylindric blunt-edged,all_catalogs_products/laborator-2/images/page23_xref628.png,132,196,tungsten carbide,4.0,23,500 104 194 134 023,,1.0,,,2.3,194.09429168701172,394.54270935058594,
4,LABORATOR (2).pdf,without coating,numeric,13.4,cutter cylindric blunt-edged,all_catalogs_products/laborator-2/images/page23_xref628.png,132,196,tungsten carbide,4.0,23,500 104 194 134 031,,1.0,,,3.1,274.38228607177734,394.54270935058594,
4,LABORATOR (2).pdf,without coating,numeric,13.4,cutter cylindric blunt-edged,all_catalogs_products/laborator-2/images/page23_xref634.png,269,158,tungsten carbide,4.0,23,500 104 194 134 040,,1.0,,,4.0,354.67027282714844,394.54270935058594,
4,LABORATOR (2).pdf,without coating,numeric,13.4,cutter cylindric blunt-edged,all_catalogs_products/laborator-2/images/page23_xref628.png,132,196,tungsten carbide,4.0,23,500 104 194 134 070,,1.0,,,7.0,113.80229949951172,570.7819519042969,
4,LABORATOR (2).pdf,without coating,numeric,14.0,cutter cylindric blunt-edged,,,,tungsten carbide,4.0,17,500 104 194 140 023,,1.0,,2.3,2.3,515.2543640136719,443.0801239013672,
4,LABORATOR (2).pdf,without coating,numeric,14.0,cutter cylindric blunt-edged,,,,tungsten carbide,4.0,17,500 104 194 140 040,,1.0,,,4.0,113.80229187011719,609.2011413574219,
4,LABORATOR (2).pdf,without coating,numeric,14.0,cutter cylindric blunt-edged,,,,tungsten carbide,4.0,17,500 104 194 140 050,,1.0,,,5.0,194.0902862548828,609.2011413574219,
4,LABORATOR (2).pdf,without coating,numeric,15.4,cutter cylindric blunt-edged,,,,tungsten carbide,4.0,22,500 104 194 154 040,,1.0,,,4.0,194.09429168701172,630.2797546386719,
4,LABORATOR (2).pdf,without coating,numeric,17.5,cutter cylindric blunt-edged,,,,tungsten carbide,4.0,20,500 104 194 175 040,,1.0,,4.0,4.0,354.6663055419922,552.6442565917969,
4,LABORATOR (2).pdf,without coating,numeric,17.6,cutter cylindric blunt-edged,,,,tungsten carbide,4.0,22,500 104 194 176 040,,1.0,,,4.0,113.80229568481445,340.1916046142578,
4,LABORATOR (2).pdf,without coating,numeric,19.0,cutter cylindric blunt-edged,,,,tungsten carbide,4.0,15,500 104 194 190 023,,1.0,,,2.3,113.67329406738281,457.23829650878906,
4,LABORATOR (2).pdf,without coating,numeric,19.0,cutter cylindric blunt-edged,,,,tungsten carbide,4.0,15,500 104 194 190 031,,1.0,,,3.1,193.96128845214844,457.23829650878906,
4,LABORATOR (2).pdf,without coating,numeric,19.0,cutter cylindric blunt-edged,,,,tungsten carbide,4.0,15,500 104 194 190 040,,1.0,,,4.0,274.24928283691406,457.23829650878906,
4,LABORATOR (2).pdf,without coating,numeric,19.0,cutter cylindric blunt-edged,,,,tungsten carbide,4.0,15,500 104 194 190 050,,1.0,,,5.0,354.5372772216797,457.23829650878906,
4,LABORATOR (2).pdf,without coating,numeric,19.0,cutter cylindric blunt-edged,,,,tungsten carbide,4.0,15,500 104 194 190 070,,1.0,,,7.0,434.82928466796875,457.23829650878906,
4,LABORATOR (2).pdf,without coating,numeric,19.2,cutter cylindric blunt-edged,,,,tungsten carbide,4.0,19,500 104 194 192 040,,1.0,,,4.0,113.84529113769531,483.35520935058594,
4,LABORATOR (2).pdf,without coating,numeric,22.0,cutter cylindric blunt-edged,all_catalogs_products/laborator-2/images/page12_xref317.png,222,141,tungsten carbide,4.0,12,500 104 194 220 031,,1.0,,,3.1,363.4426727294922,612.2914123535156,
4,LABORATOR (2).pdf,without coating,numeric,22.0,cutter cylindric blunt-edged,all_catalogs_products/laborator-2/images/page12_xref317.png,222,141,tungsten carbide,4.0,12,500 104 194 220 040,,1.0,,,4.0,438.5626678466797,612.2914123535156,
4,LABORATOR (2).pdf,without coating,numeric,22.0,cutter cylindric blunt-edged,all_catalogs_products/laborator-2/images/page12_xref317.png,222,141,tungsten carbide,4.0,12,500 104 194 220 050,,1.0,,,5.0,113.80230331420898,753.9693298339844,
4,LABORATOR (2).pdf,without coating,numeric,22.0,cutter cylindric blunt-edged,all_catalogs_products/laborator-2/images/page12_xref317.png,222,141,tungsten carbide,4.0,12,500 104 194 220 070,,1.0,,,7.0,194.0942840576172,753.9693298339844,
